estimator,sigma_a,rho,seed,object,S1_true,S1_hat,gamma,gamma_minus_1_sq,min_pair_sum,n_denominator_clipped,delta_mean,delta_second_moment,rel_mse_raw,rel_mse_aligned,coefficient_risk_raw,risk_f7_component,risk_gauge_component,risk_normalization_increment_cross,risk_decomposition_sum,risk_decomposition_abs_error,coefficient_identity_max_abs_over_S1
true_s1,0.05,0.03,4,3,165.0899476800114,165.0899476800114,1.0,0.0,144.97502899169922,0,0.00015545495009957938,0.00015069388725658502,0.010555604686703642,0.010416679382041948,0.010555603316972792,0.010555601548680023,0.0,0.0,0.010555601548680023,1.7682927691553552e-09,9.151265946682498e-08
median_pair_sum,0.05,0.03,4,3,165.0899476800114,164.49481201171875,0.9963950823375014,1.2995431353394347e-05,144.97502899169922,0,0.00015545495009957938,0.00015069388725658502,0.01048323445051894,0.010416680936720159,0.010483232158204472,0.010479634574353072,1.2995431353394347e-05,-9.39910364426037e-06,0.010483230902062206,1.2561422665585491e-09,7.379149036835309e-08
true_s1,0.05,0.03,4,4,92.1666671433486,92.1666671433486,1.0,0.0,80.9415397644043,0,0.00015545495009957938,0.00015069388725658502,0.008764851882167003,0.008694733609743687,0.00876484791056336,0.008764849286421506,0.0,-0.0,0.008764849286421506,1.3758581461631447e-09,4.965333061808525e-08
median_pair_sum,0.05,0.03,4,4,92.1666671433486,91.83449172973633,0.9963959268148903,1.2989343523626712e-05,80.9415397644043,0,0.00015545495009957938,0.00015069388725658502,0.008717336639965063,0.0086947266984369,0.008717341973911765,0.008701784819490382,1.2989343523626712e-05,2.5684995187987125e-06,0.008717342662532808,6.886210423812558e-10,9.19189437064834e-08
true_s1,0.05,0.03,4,5,197.74866265058517,197.74866265058517,1.0,0.0,173.64047241210938,0,0.00015545495009957938,0.00015069388725658502,0.012387053970843798,0.012248725315760975,0.012387065278876567,0.01238706333668774,0.0,-0.0,0.01238706333668774,1.94218882643149e-09,1.5277729316379624e-07
median_pair_sum,0.05,0.03,4,5,197.74866265058517,197.0353775024414,0.9963929710644662,1.3010657741777909e-05,173.64047241210938,0,0.00015545495009957938,0.00015069388725658502,0.012314893775586203,0.012248732173076244,0.012314899259112281,0.012297863508765796,1.3010657741777909e-05,4.02273041707972e-06,0.012314896896924655,2.3621876272832937e-09,1.6347755612224624e-07
true_s1,0.05,0.03,4,6,217.80729159526527,217.80729159526527,1.0,0.0,191.26319885253906,0,0.00015545495009957938,0.00015069388725658502,0.013039514122726243,0.01276794838874565,0.013039505655546945,0.013039504437244843,0.0,0.0,0.013039504437244843,1.2183021015632622e-09,6.89130473349698e-08
median_pair_sum,0.05,0.03,4,6,217.80729159526527,217.02159118652344,0.9963926808740552,1.3012751276407213e-05,191.26319885253906,0,0.00015545495009957938,0.00015069388725658502,0.01293269991626636,0.01276794725077116,0.012932691136081649,0.012945598809574223,1.3012751276407213e-05,-2.5920683629528758e-05,0.012932690877221101,2.5886054783472927e-10,9.22589786104014e-08
true_s1,0.05,0.03,4,7,229.46783746033907,229.46783746033907,1.0,0.0,201.5047378540039,0,0.00015545495009957938,0.00015069388725658502,0.015026884090347931,0.01480515922242386,0.015026886584864462,0.015026888074158954,0.0,-0.0,0.015026888074158954,1.4892944915495532e-09,7.263406664632101e-08
median_pair_sum,0.05,0.03,4,7,229.46783746033907,228.64862823486328,0.9964299605794761,1.2745181464094755e-05,201.5047378540039,0,0.00015545495009957938,0.00015069388725658502,0.01493271005930792,0.014805160288523795,0.014932710427701534,0.014919786428989204,1.2745181464094755e-05,1.8034134029424236e-07,0.014932711951793593,1.5240920593933916e-09,8.359720891975047e-08
true_s1,0.05,0.03,4,8,208.90131407044828,208.90131407044828,1.0,0.0,183.45612335205078,0,0.00015545495009957938,0.00015069388725658502,0.014115071464552223,0.013918045553396612,0.014115063930333146,0.014115059169234334,0.0,0.0,0.014115059169234334,4.761098812075537e-09,1.2412941401444112e-07
median_pair_sum,0.05,0.03,4,8,208.90131407044828,208.1719512939453,0.9965085773646354,1.21900320187364e-05,183.45612335205078,0,0.00015545495009957938,0.00015069388725658502,0.01402872901222249,0.013918046882417759,0.014028718397300907,0.014016667958091603,1.21900320187364e-05,-1.4291925378179098e-07,0.014028715070856557,3.326444349294294e-09,1.223885012335625e-07
true_s1,0.05,0.03,4,9,157.6987950624898,157.6987950624898,1.0,0.0,138.513427734375,0,0.00015545495009957938,0.00015069388725658502,0.011450359608368571,0.011374820933746926,0.011450353022723255,0.011450354322235014,0.0,-0.0,0.011450354322235014,1.2995117586178662e-09,9.53036364331013e-08
median_pair_sum,0.05,0.03,4,9,157.6987950624898,157.1301498413086,0.9963941054783844,1.300247530101767e-05,138.513427734375,0,0.00015545495009957938,0.00015069388725658502,0.011400565712991858,0.011374812487119109,0.011400566210033294,0.011367925665342067,1.300247530101767e-05,1.9638979162346802e-05,0.011400567119805432,9.097721378738223e-10,1.6582384716384051e-07
true_s1,0.05,0.1,0,0,148.97826256789267,148.97826256789267,1.0,0.0,127.91062545776367,0,0.0005179654390142724,0.0004820979282775773,0.030623442365328782,0.02961916645251931,0.030623441487044014,0.030623433567003762,0.0,0.0,0.030623433567003762,7.920040252101801e-09,1.6126688099239664e-07
median_pair_sum,0.05,0.1,0,0,148.97826256789267,149.0577163696289,1.0005333247976362,2.844353397737326e-07,127.91062545776367,0,0.0005179654390142724,0.0004820979282775773,0.03065810766226523,0.02961916582519243,0.03065810393704267,0.030656106750410594,2.844353397737326e-07,1.7057666510360125e-06,0.030658096952401404,6.984641268212322e-09,1.4064131950662545e-07
true_s1,0.05,0.1,0,1,144.4302321523428,144.4302321523428,1.0,0.0,124.00008773803711,0,0.0005179654390142724,0.0004820979282775773,0.030517079595365596,0.029510796178175487,0.03051707011126538,0.03051707355310536,0.0,0.0,0.03051707355310536,3.4418399796898314e-09,6.809523486444022e-08
median_pair_sum,0.05,0.1,0,1,144.4302321523428,144.4587631225586,1.0001975415381574,3.9022659297603695e-08,124.00008773803711,0,0.0005179654390142724,0.0004820979282775773,0.030529859700173828,0.029510789034471352,0.03052985586964138,0.030529131523262212,3.9022659297603695e-08,6.874481310315203e-07,0.030529857994052542,2.1244111601631125e-09,7.062943562483971e-08
true_s1,0.05,0.1,0,2,145.70348731148988,145.70348731148988,1.0,0.0,125.08839416503906,0,0.0005179654390142724,0.0004820979282775773,0.03508885102120186,0.03388488455954434,0.03508885345194001,0.03508885323276987,0.0,0.0,0.03508885323276987,2.1917014036976212e-10,2.1377774004391949e-07
median_pair_sum,0.05,0.1,0,2,145.70348731148988,145.74649047851562,1.0002951416456753,8.710859101195107e-08,125.08839416503906,0,0.0005179654390142724,0.0004820979282775773,0.03510977902694675,0.033884882536044963,0.03510978442987061,0.0351095686530864,8.710859101195107e-08,1.3009087548292355e-07,0.035109785852552894,1.4226822836777762e-09,1.8707003752940014e-07
true_s1,0.05,0.1,0,3,165.0899476800114,165.0899476800114,1.0,0.0,141.73281860351562,0,0.0005179654390142724,0.0004820979282775773,0.03370560616114987,0.03245299322860638,0.03370560043515688,0.03370559939440914,0.0,0.0,0.03370559939440914,1.040747737990344e-09,9.42032344630449e-08
median_pair_sum,0.05,0.1,0,3,165.0899476800114,165.24465942382812,1.0009371360642538,8.782240029251578e-07,141.73281860351562,0,0.0005179654390142724,0.0004820979282775773,0.03377409505663897,0.03245297914264445,0.03377410760206506,0.033768802460995145,8.782240029251578e-07,4.427783886184687e-06,0.033774108468884255,8.668191930924718e-10,7.682096442466729e-08
true_s1,0.05,0.1,0,4,92.1666671433486,92.1666671433486,1.0,0.0,79.12477493286133,0,0.0005179654390142724,0.0004820979282775773,0.027972055892274323,0.027246587833864952,0.027972052310821713,0.02797205017748649,0.0,-0.0,0.02797205017748649,2.133335223752919e-09,8.200204381523843e-08
median_pair_sum,0.05,0.1,0,4,92.1666671433486,92.23027801513672,1.0006901722038963,4.763376710311217e-07,79.12477493286133,0,0.0005179654390142724,0.0004820979282775773,0.02801022276066272,0.02724659477690657,0.02801021338564512,0.028010674564664714,4.763376710311217e-07,-9.414641839896027e-07,0.028010209438151756,3.94749336398233e-09,4.345045192263163e-08
true_s1,0.05,0.1,0,5,197.74866265058517,197.74866265058517,1.0,0.0,169.76856231689453,0,0.0005179654390142724,0.0004820979282775773,0.03955087296754382,0.037843116191202196,0.039550887262489565,0.03955088441063128,0.0,0.0,0.03955088441063128,2.8518582842473883e-09,1.5733125420211523e-07
median_pair_sum,0.05,0.1,0,5,197.74866265058517,197.8486328125,1.0005055415322401,2.555722408197076e-07,169.76856231689453,0,0.0005179654390142724,0.0004820979282775773,0.03959383628874585,0.03784309641295164,0.0395938669520742,0.03959088374815225,2.555722408197076e-07,2.7237183014063713e-06,0.03959386303869448,3.9133797277021136e-09,1.2996805361177486e-07
true_s1,0.05,0.1,0,6,217.80729159526527,217.80729159526527,1.0,0.0,187.00491333007812,0,0.0005179654390142724,0.0004820979282775773,0.041666343041541466,0.03975667642372398,0.0416663394065213,0.04166633119957742,0.0,0.0,0.04166633119957742,8.206943881428064e-09,7.227698970266143e-08
median_pair_sum,0.05,0.1,0,6,217.80729159526527,217.90621185302734,1.0004541641238802,2.062650514198865e-07,187.00491333007812,0,0.0005179654390142724,0.0004820979282775773,0.04170719170535189,0.0397566732519834,0.04170718854416852,0.041704186499494485,2.062650514198865e-07,2.7859216637322737e-06,0.041707178686209635,9.857958885091687e-09,6.097232676906795e-08
true_s1,0.05,0.1,0,7,229.46783746033907,229.46783746033907,1.0,0.0,197.01126861572266,0,0.0005179654390142724,0.0004820979282775773,0.047974620578071996,0.045882486187636164,0.04797462462762403,0.04797462219302348,0.0,-0.0,0.04797462219302348,2.434600548939514e-09,1.1284430676163707e-07
median_pair_sum,0.05,0.1,0,7,229.46783746033907,229.64604949951172,1.0007766318850826,6.031570849269379e-07,197.01126861572266,0,0.0005179654390142724,0.0004820979282775773,0.04804790887990417,0.04588249354494562,0.048047905950753846,0.04804916837179654,6.031570849269379e-07,-1.872074457211267e-06,0.04804789945442426,6.496329588690634e-09,9.339012598199278e-08
true_s1,0.05,0.1,0,8,208.90131407044828,208.90131407044828,1.0,0.0,179.3548355102539,0,0.0005179654390142724,0.0004820979282775773,0.045036322283508824,0.04308993068332618,0.045036317238321064,0.04503631748298425,0.0,0.0,0.04503631748298425,2.4466318554461353e-10,8.748625198916914e-08
median_pair_sum,0.05,0.1,0,8,208.90131407044828,209.00463104248047,1.0004945731073638,2.446025585274677e-07,179.3548355102539,0,0.0005179654390142724,0.0004820979282775773,0.04508118543948237,0.04308992208956455,0.04508118706256772,0.04508087600194629,2.446025585274677e-07,6.635304213130767e-08,0.04508118695754695,1.0502076860827734e-10,1.1480425220235098e-07
true_s1,0.05,0.1,0,9,157.6987950624898,157.6987950624898,1.0,0.0,135.39968872070312,0,0.0005179654390142724,0.0004820979282775773,0.03653714958029607,0.035515696111088346,0.03653715960293151,0.036537159841816,0.0,-0.0,0.036537159841816,2.388844885792274e-10,9.958587857550467e-08
median_pair_sum,0.05,0.1,0,9,157.6987950624898,157.77182006835938,1.0004630663527938,2.1443044708975773e-07,135.39968872070312,0,0.0005179654390142724,0.0004820979282775773,0.0365673935307529,0.03551570608359299,0.03656739649925222,0.03657100593519431,2.1443044708975773e-07,-3.825031143340567e-06,0.03656739533449806,1.1647541611869075e-09,1.2220814197465777e-07
true_s1,0.05,0.1,1,0,148.97826256789267,148.97826256789267,1.0,0.0,129.95009231567383,0,0.0010549599620138695,0.0004985318737678075,0.03160773582121975,0.03103268786022428,0.031607745980318576,0.03160775181988961,0.0,-0.0,0.03160775181988961,5.839571035060054e-09,1.0502105402182402e-07
median_pair_sum,0.05,0.1,1,0,148.97826256789267,148.6213607788086,0.9976043364788106,5.7392037067574115e-06,129.95009231567383,0,0.0010549599620138695,0.0004985318737678075,0.03149772881105186,0.03103269417653457,0.03149773053508932,0.03145649014717258,5.7392037067574115e-06,3.550255198059323e-05,0.031497731902859934,1.3677706122992351e-09,1.2603055810916395e-07
true_s1,0.05,0.1,1,1,144.4302321523428,144.4302321523428,1.0,0.0,126.03861236572266,0,0.0010549599620138695,0.0004985318737678075,0.03145712785811104,0.0304977554906408,0.03145714152164233,0.03145713830736234,0.0,0.0,0.03145713830736234,3.2142799880063855e-09,7.236937540003484e-08
median_pair_sum,0.05,0.1,1,1,144.4302321523428,144.09674835205078,0.9976910388128417,5.331301763803406e-06,126.03861236572266,0,0.0010549599620138695,0.0004985318737678075,0.031317370420098904,0.030497765471979365,0.03131736875513052,0.03131203939203774,5.331301763803406e-06,-2.187557009735512e-10,0.03131737047504585,1.719915326003733e-09,8.644096508901324e-08
true_s1,0.05,0.1,1,2,145.70348731148988,145.70348731148988,1.0,0.0,127.13169860839844,0,0.0010549599620138695,0.0004985318737678075,0.03619955316506799,0.03502264499541086,0.03619953774403237,0.03619953907309799,0.0,-0.0,0.03619953907309799,1.3290656214470786e-09,2.1738033455032654e-07
median_pair_sum,0.05,0.1,1,2,145.70348731148988,145.36549377441406,0.9976802646023616,5.38117231505664e-06,127.13169860839844,0,0.0010549599620138695,0.0004985318737678075,0.03604329295586399,0.035022635920060274,0.036043287199023555,0.03603178716472335,5.38117231505664e-06,6.122504529975425e-06,0.03604329084156838,3.642544825935489e-09,1.9017525421997834e-07
true_s1,0.05,0.1,1,3,165.0899476800114,165.0899476800114,1.0,0.0,143.96537017822266,0,0.0010549599620138695,0.0004985318737678075,0.034792209284535865,0.03413661975851524,0.03479220290675399,0.03479220472267413,0.0,-0.0,0.03479220472267413,1.815920136483129e-09,9.568170367373946e-08
median_pair_sum,0.05,0.1,1,3,165.0899476800114,164.6680450439453,0.9974444074760758,6.53105314833743e-06,143.96537017822266,0,0.0010549599620138695,0.0004985318737678075,0.0346668839798402,0.03413662189794522,0.03466687613499993,0.03461460255585211,6.53105314833743e-06,4.574532786530139e-05,0.03466687893686575,2.8018658203299036e-09,7.8027591606206e-08
true_s1,0.05,0.1,1,4,92.1666671433486,92.1666671433486,1.0,0.0,80.41566848754883,0,0.0010549599620138695,0.0004985318737678075,0.028847376218019864,0.028115488824191126,0.028847375755039175,0.028847375691401635,0.0,-0.0,0.028847375691401635,6.363753968230412e-11,7.621335156012421e-08
median_pair_sum,0.05,0.1,1,4,92.1666671433486,91.95053100585938,0.9976549424625166,5.49929485410759e-06,80.41566848754883,0,0.0010549599620138695,0.0004985318737678075,0.0287244946587867,0.028115486231900386,0.028724500861592075,0.028712236820022857,5.49929485410759e-06,6.761863217236866e-06,0.028724497978094204,2.8834978737747995e-09,5.139457849154867e-08
true_s1,0.05,0.1,1,5,197.74866265058517,197.74866265058517,1.0,0.0,172.50873565673828,0,0.0010549599620138695,0.0004985318737678075,0.040798339219503994,0.0392108020996113,0.040798351345886844,0.040798353410775846,0.0,-0.0,0.040798353410775846,2.0648890028396316e-09,1.5983365284519574e-07
median_pair_sum,0.05,0.1,1,5,197.74866265058517,197.28355407714844,0.9976479811938928,5.531992464282163e-06,172.50873565673828,0,0.0010549599620138695,0.0004985318737678075,0.040612925634053464,0.03921080863699241,0.04061292582688131,0.040606662117998765,5.531992464282163e-06,7.309750156699245e-07,0.040612925085478715,7.414025902639046e-10,1.3209336273578224e-07
true_s1,0.05,0.1,1,6,217.80729159526527,217.80729159526527,1.0,0.0,189.97581481933594,0,0.0010549599620138695,0.0004985318737678075,0.042979070434072224,0.041288963522587284,0.04297906608017215,0.04297906229452753,0.0,-0.0,0.04297906229452753,3.785644617226858e-09,1.4418184777474606e-07
median_pair_sum,0.05,0.1,1,6,217.80729159526527,217.28092193603516,0.9975833239770125,5.840323000082446e-06,189.97581481933594,0,0.0010549599620138695,0.0004985318737678075,0.04278241423988593,0.04128895309709504,0.04278241293237665,0.04277158036745824,5.840323000082446e-06,4.993528508202725e-06,0.04278241421896653,1.2865898791641312e-09,9.183864862692516e-08
true_s1,0.05,0.1,1,7,229.46783746033907,229.46783746033907,1.0,0.0,200.1901626586914,0,0.0010549599620138695,0.0004985318737678075,0.04946864113284225,0.04675818563547524,0.049468642027007036,0.04946864112283709,0.0,0.0,0.04946864112283709,9.041699472467357e-10,8.594549036994074e-08
median_pair_sum,0.05,0.1,1,7,229.46783746033907,228.91232299804688,0.9975791184139773,5.860667653543862e-06,200.1901626586914,0,0.0010549599620138695,0.0004985318737678075,0.04921559934641307,0.046758181412520014,0.04921561041025206,0.04922941559734229,5.860667653543862e-06,-1.9668375430032642e-05,0.049215607889565804,2.5206862579048555e-09,7.547165241408914e-08
true_s1,0.05,0.1,1,8,208.90131407044828,208.90131407044828,1.0,0.0,182.24852752685547,0,0.0010549599620138695,0.0004985318737678075,0.04645812245037738,0.044149343884250736,0.04645813236004341,0.04645812777412383,0.0,0.0,0.04645812777412383,4.5859195815789455e-09,7.468844590670817e-08
median_pair_sum,0.05,0.1,1,8,208.90131407044828,208.40251922607422,0.997612294366871,5.701138190475748e-06,182.24852752685547,0,0.0010549599620138695,0.0004985318737678075,0.04622876986947183,0.04414935554861982,0.046228770114466716,0.04623653597154854,5.701138190475748e-06,-1.3471313897964882e-05,0.04622876579584105,4.318625667098814e-09,8.823953451678325e-08
true_s1,0.05,0.1,1,9,157.6987950624898,157.6987950624898,1.0,0.0,137.62797164916992,0,0.0010549599620138695,0.0004985318737678075,0.03768485403617627,0.03611722450606226,0.037684854159147824,0.03768485189802076,0.0,0.0,0.03768485189802076,2.261127063363233e-09,1.019389678450362e-07
median_pair_sum,0.05,0.1,1,9,157.6987950624898,157.29534912109375,0.9974416675711683,6.545064816412133e-06,137.62797164916992,0,0.0010549599620138695,0.0004985318737678075,0.03748478044633165,0.03611723216458971,0.037484768636640735,0.03749227779044618,6.545064816412133e-06,-1.4057772653571457e-05,0.03748476508260902,3.5540317159546647e-09,1.2418614262568157e-07
