arm,sigma_a,rho,object,rel_mse,psnr,gain_rel_mse,n
random_uniform+scgi_proxy,0.15,0.244335,5,0.9182927481971642,9.743971386329964,0.0214824091643095,5
random_uniform+scgi_proxy,0.15,0.244335,6,0.9108116969350712,9.164073737126435,0.0214922234416008,5
random_uniform+scgi_proxy,0.15,0.244335,7,0.9400702605107074,9.184525518068659,0.021475468203425406,5
random_uniform+scgi_proxy,0.15,0.244335,8,0.9188091294501591,9.826538262372662,0.02147841639816761,5
random_uniform+scgi_proxy,0.15,0.244335,9,0.9053639179840698,11.430117944838273,0.02147514820098877,5
random_uniform+scgi_proxy,0.15,0.3,0,0.8988972751243353,11.192445521744645,0.021766604483127595,5
random_uniform+scgi_proxy,0.15,0.3,1,0.8995347367375863,11.442718201684038,0.021800026670098303,5
random_uniform+scgi_proxy,0.15,0.3,2,0.9217960274037692,11.862220029107927,0.021754366531968116,5
random_uniform+scgi_proxy,0.15,0.3,3,0.9083958252223867,10.67391716348105,0.02177959308028221,5
random_uniform+scgi_proxy,0.15,0.3,4,0.8743325797430572,15.095883600912572,0.021798699349164962,5
random_uniform+scgi_proxy,0.15,0.3,5,0.9188398706250418,9.741437385745963,0.02178710512816906,5
random_uniform+scgi_proxy,0.15,0.3,6,0.9126631105845835,9.155294542322185,0.021795984730124472,5
random_uniform+scgi_proxy,0.15,0.3,7,0.9409512030859097,9.180490571384944,0.021777330711483956,5
random_uniform+scgi_proxy,0.15,0.3,8,0.9199878601952906,9.820960065601389,0.0217820692807436,5
random_uniform+scgi_proxy,0.15,0.3,9,0.9068735325634478,11.422882153405444,0.021776596456766127,5
random_uniform+scgi_proxy,0.15,0.36467,0,0.8995230061833283,11.189479211705246,0.022000760957598686,5
random_uniform+scgi_proxy,0.15,0.36467,1,0.899629365920861,11.442308924107618,0.022038082778453826,5
random_uniform+scgi_proxy,0.15,0.36467,2,0.9219892395055893,11.861313467219016,0.021987758949398993,5
random_uniform+scgi_proxy,0.15,0.36467,3,0.9104404793597342,10.664159931449124,0.022010425478219985,5
random_uniform+scgi_proxy,0.15,0.36467,4,0.8757193859535469,15.089075518222973,0.022029530629515647,5
random_uniform+scgi_proxy,0.15,0.36467,5,0.9194572411458776,9.738552374019957,0.022023173049092293,5
random_uniform+scgi_proxy,0.15,0.36467,6,0.9141966296154387,9.148041928311985,0.022031195089221002,5
random_uniform+scgi_proxy,0.15,0.36467,7,0.9415632841103087,9.177716967726775,0.022010602056980133,5
random_uniform+scgi_proxy,0.15,0.36467,8,0.9209937493627651,9.816202963535776,0.022017351537942886,5
random_uniform+scgi_proxy,0.15,0.36467,9,0.9078922349642233,11.418005536305628,0.022009728476405144,5
random_uniform+scgi_proxy,0.15,0.544268,0,0.9002290677563242,11.186280841787358,0.022354074567556382,5
random_uniform+scgi_proxy,0.15,0.544268,1,0.8995094787710313,11.442986030918984,0.022398611530661583,5
random_uniform+scgi_proxy,0.15,0.544268,2,0.9221653353203113,11.860462329477034,0.022340330109000207,5
random_uniform+scgi_proxy,0.15,0.544268,3,0.9142902118287027,10.64584039155373,0.022358517348766326,5
random_uniform+scgi_proxy,0.15,0.544268,4,0.8779778825308797,15.078089614218033,0.022377490997314453,5
random_uniform+scgi_proxy,0.15,0.544268,5,0.9208190415670641,9.73214643790844,0.02238020896911621,5
random_uniform+scgi_proxy,0.15,0.544268,6,0.9165869146675514,9.136767804815314,0.022386888787150384,5
random_uniform+scgi_proxy,0.15,0.544268,7,0.9423447131326925,9.174264927612796,0.022362684085965156,5
random_uniform+scgi_proxy,0.15,0.544268,8,0.9227682685422843,9.807808959617935,0.022373583167791367,5
random_uniform+scgi_proxy,0.15,0.544268,9,0.9090386115745168,11.412522947451405,0.022361866012215615,5
random_uniform+scgi_proxy,0.15,0.812317,0,0.9006248775041034,11.184623346942237,0.022570623457431792,5
random_uniform+scgi_proxy,0.15,0.812317,1,0.8991482199968595,11.444801033777777,0.0226190697401762,5
random_uniform+scgi_proxy,0.15,0.812317,2,0.9221668443930643,11.86039186549734,0.022557156160473824,5
random_uniform+scgi_proxy,0.15,0.812317,3,0.9175034072645314,10.630599792696804,0.02257215976715088,5
random_uniform+scgi_proxy,0.15,0.812317,4,0.8795545001000212,15.070458770169092,0.022590617090463637,5
random_uniform+scgi_proxy,0.15,0.812317,5,0.921715970667789,9.727912545685854,0.02259855978190899,5
random_uniform+scgi_proxy,0.15,0.812317,6,0.917947292452094,9.130357534629454,0.02260451056063175,5
random_uniform+scgi_proxy,0.15,0.812317,7,0.9427071542098233,9.172772884886655,0.022578684613108635,5
random_uniform+scgi_proxy,0.15,0.812317,8,0.9240988746002305,9.80150376444004,0.022592051327228545,5
random_uniform+scgi_proxy,0.15,0.812317,9,0.9094790492807345,11.410422664008072,0.022577887773513793,5
random_uniform+scgi_proxy,0.15,1.0,0,0.9008605715260547,11.183589770546096,0.022639569267630576,5
random_uniform+scgi_proxy,0.15,1.0,1,0.8988722694815628,11.446152623438312,0.022688189521431923,5
random_uniform+scgi_proxy,0.15,1.0,2,0.9221554200279186,11.860404125015986,0.022626621648669243,5
random_uniform+scgi_proxy,0.15,1.0,3,0.9188536366968816,10.624211119692035,0.02264053262770176,5
random_uniform+scgi_proxy,0.15,1.0,4,0.8802086952651127,15.06724725259809,0.02265840396285057,5
random_uniform+scgi_proxy,0.15,1.0,5,0.9218756749796292,9.72715422539817,0.02266729511320591,5
random_uniform+scgi_proxy,0.15,1.0,6,0.9183484998713058,9.12845506390709,0.022673066705465317,5
random_uniform+scgi_proxy,0.15,1.0,7,0.9428091907769544,9.172387923066115,0.022647570446133615,5
random_uniform+scgi_proxy,0.15,1.0,8,0.9246239296952841,9.799011640821558,0.02266116887331009,5
random_uniform+scgi_proxy,0.15,1.0,9,0.9096420067389378,11.409647169140555,0.022646603360772132,5
random_uniform+scgi_proxy,0.15,1.21238,0,0.9011274175297009,11.182366588361003,0.02268247716128826,5
random_uniform+scgi_proxy,0.15,1.21238,1,0.8985799212266962,11.447570513336519,0.022730181366205214,5
random_uniform+scgi_proxy,0.15,1.21238,2,0.9221595008342263,11.860346352854858,0.022670144960284234,5
random_uniform+scgi_proxy,0.15,1.21238,3,0.9198965273047806,10.619284198104754,0.022683368250727653,5
random_uniform+scgi_proxy,0.15,1.21238,4,0.8807546428246532,15.064519838481763,0.022700492665171622,5
random_uniform+scgi_proxy,0.15,1.21238,5,0.9218665683247516,9.727190149718359,0.022709366306662558,5
random_uniform+scgi_proxy,0.15,1.21238,6,0.9186124958055573,9.127188546124197,0.022715013846755026,5
random_uniform+scgi_proxy,0.15,1.21238,7,0.942888256931418,9.172090348283543,0.022690505534410477,5
random_uniform+scgi_proxy,0.15,1.21238,8,0.9250377603585168,9.79704568508298,0.022703652456402778,5
random_uniform+scgi_proxy,0.15,1.21238,9,0.909821817193244,11.408789256091424,0.022689259424805642,5
random_uniform+scgi_proxy,0.15,1.80947,0,0.9017580260191046,11.179363524799644,0.02272556647658348,5
random_uniform+scgi_proxy,0.15,1.80947,1,0.8979700490871908,11.450499624264085,0.02276926748454571,5
random_uniform+scgi_proxy,0.15,1.80947,2,0.9222117780011562,11.86003206239052,0.022714699804782867,5
random_uniform+scgi_proxy,0.15,1.80947,3,0.9214478585176487,10.611967393823813,0.022727302089333535,5
random_uniform+scgi_proxy,0.15,1.80947,4,0.881687833744004,15.05973891454077,0.022742452472448348,5
random_uniform+scgi_proxy,0.15,1.80947,5,0.9215884428842415,9.728479760869913,0.022749463841319085,5
random_uniform+scgi_proxy,0.15,1.80947,6,0.9189890797161612,9.125340703882182,0.022755015268921853,5
random_uniform+scgi_proxy,0.15,1.80947,7,0.9430551776369521,9.17141215570191,0.022733738645911217,5
random_uniform+scgi_proxy,0.15,1.80947,8,0.9257463447166534,9.793675828701527,0.022744804620742798,5
random_uniform+scgi_proxy,0.15,1.80947,9,0.9103083606305471,11.406459747835978,0.022731736674904822,5
random_uniform+scgi_proxy,0.15,2.70063,0,0.9022778860142349,11.176828294962466,0.022735127806663515,5
random_uniform+scgi_proxy,0.15,2.70063,1,0.8975266732793136,11.452609726125333,0.02277456670999527,5
random_uniform+scgi_proxy,0.15,2.70063,2,0.9222682380380748,11.85972381304332,0.022725479677319527,5
random_uniform+scgi_proxy,0.15,2.70063,3,0.9222948017470115,10.607975476200712,0.022738010436296464,5
random_uniform+scgi_proxy,0.15,2.70063,4,0.8822623638959077,15.056712178705604,0.02275138907134533,5
random_uniform+scgi_proxy,0.15,2.70063,5,0.9212762459507301,9.729927933597583,0.022756042331457137,5
random_uniform+scgi_proxy,0.15,2.70063,6,0.9192227390319474,9.12416769525262,0.022761582955718042,5
random_uniform+scgi_proxy,0.15,2.70063,7,0.9432046828882032,9.170759224970716,0.02274343855679035,5
random_uniform+scgi_proxy,0.15,2.70063,8,0.9262608249566554,9.791227346422671,0.022752252966165544,5
random_uniform+scgi_proxy,0.15,2.70063,9,0.9107769168430169,11.404212600474462,0.0227407306432724,5
random_uniform+scgi_proxy,0.15,3.0,0,0.9023738691287608,11.176356582603043,0.02273545488715172,5
random_uniform+scgi_proxy,0.15,3.0,1,0.8974497418780505,11.452974213066454,0.022774038091301917,5
random_uniform+scgi_proxy,0.15,3.0,2,0.922278149573821,11.859670241716348,0.02272602766752243,5
random_uniform+scgi_proxy,0.15,3.0,3,0.9224272180478321,10.607350981899767,0.022738578170537947,5
random_uniform+scgi_proxy,0.15,3.0,4,0.8823545625606248,15.056219194033593,0.02275161221623421,5
random_uniform+scgi_proxy,0.15,3.0,5,0.921215325849899,9.73021018870628,0.022755785286426543,5
random_uniform+scgi_proxy,0.15,3.0,6,0.919263241815479,9.123962891156122,0.02276131547987461,5
random_uniform+scgi_proxy,0.15,3.0,7,0.9432338930740215,9.170628550137156,0.022743789479136467,5
random_uniform+scgi_proxy,0.15,3.0,8,0.9263571392201838,9.790769033050502,0.02275214307010174,5
random_uniform+scgi_proxy,0.15,3.0,9,0.9108692958798731,11.403769480839756,0.022740942239761353,5
random_uniform+scgi_proxy,0.15,4.03068,0,0.9025510879776399,11.17548322978113,0.022735139727592467,5
random_uniform+scgi_proxy,0.15,4.03068,1,0.8973114978771966,11.453627855825461,0.022772085294127463,5
random_uniform+scgi_proxy,0.15,4.03068,2,0.922295466911889,11.859576605465435,0.02272612676024437,5
random_uniform+scgi_proxy,0.15,4.03068,3,0.9226572524693781,10.606265469728141,0.022738721594214438,5
random_uniform+scgi_proxy,0.15,4.03068,4,0.8825146033654647,15.055357518852471,0.022751110792160033,5
random_uniform+scgi_proxy,0.15,4.03068,5,0.9211007834882251,9.73074060157705,0.02275434583425522,5
random_uniform+scgi_proxy,0.15,4.03068,6,0.9193370384127638,9.123589011731259,0.022759876772761346,5
random_uniform+scgi_proxy,0.15,4.03068,7,0.9432892934662205,9.170378558342325,0.02274351418018341,5
random_uniform+scgi_proxy,0.15,4.03068,8,0.9265393267682572,9.78990230568996,0.022750996798276902,5
random_uniform+scgi_proxy,0.15,4.03068,9,0.9110445265864484,11.402928988660175,0.022740412130951883,5
random_uniform+scgi_proxy,0.15,6.01577,0,0.9026355487154081,11.17506596565087,0.02273460142314434,5
random_uniform+scgi_proxy,0.15,6.01577,1,0.8972471905518649,11.453931298556068,0.022770731151103972,5
random_uniform+scgi_proxy,0.15,6.01577,2,0.9223031854794568,11.859534764967472,0.022725782170891762,5
random_uniform+scgi_proxy,0.15,6.01577,3,0.9227611295874836,10.605774928318535,0.02273840978741646,5
random_uniform+scgi_proxy,0.15,6.01577,4,0.8825866390028375,15.054966977256521,0.022750481218099593,5
random_uniform+scgi_proxy,0.15,6.01577,5,0.9210452508634928,9.730997610017486,0.022753260284662246,5
random_uniform+scgi_proxy,0.15,6.01577,6,0.9193719657313342,9.123411808005041,0.022758789733052252,5
random_uniform+scgi_proxy,0.15,6.01577,7,0.9433163350690428,9.170255615126814,0.022743000462651253,5
random_uniform+scgi_proxy,0.15,6.01577,8,0.9266288482818087,9.789476559396268,0.022750043123960496,5
random_uniform+scgi_proxy,0.15,6.01577,9,0.9111302638872674,11.402517789542395,0.022739768773317338,5
random_uniform+scgi_proxy,0.15,8.9785,0,0.9026482391845552,11.175003216000528,0.02273449897766113,5
random_uniform+scgi_proxy,0.15,8.9785,1,0.8972376182406061,11.45397643167264,0.022770507633686064,5
random_uniform+scgi_proxy,0.15,8.9785,2,0.9223042645207287,11.8595288725961,0.022725720703601838,5
random_uniform+scgi_proxy,0.15,8.9785,3,0.9227765044987783,10.605702299814913,0.022738343104720116,5
random_uniform+scgi_proxy,0.15,8.9785,4,0.8825972919962799,15.054909087790126,0.022750362381339075,5
random_uniform+scgi_proxy,0.15,8.9785,5,0.9210367577958782,9.731036918441294,0.022753071412444113,5
random_uniform+scgi_proxy,0.15,8.9785,6,0.9193773280838353,9.123384629468303,0.022758597508072853,5
random_uniform+scgi_proxy,0.15,8.9785,7,0.9433204332910552,9.170236936875549,0.022742900624871255,5
random_uniform+scgi_proxy,0.15,8.9785,8,0.9266424949670716,9.789411662241614,0.02274987883865833,5
random_uniform+scgi_proxy,0.15,8.9785,9,0.9111432711123832,11.40245541341606,0.02273964658379555,5
random_uniform+scgi_proxy,0.15,10.0,0,0.902648796135568,11.175000474183436,0.022734498232603075,5
random_uniform+scgi_proxy,0.15,10.0,1,0.8972373223712087,11.453977824058487,0.022770504280924798,5
random_uniform+scgi_proxy,0.15,10.0,2,0.9223043129406279,11.8595286168777,0.02272571511566639,5
random_uniform+scgi_proxy,0.15,10.0,3,0.9227769969955879,10.605699970796877,0.022738340497016906,5
random_uniform+scgi_proxy,0.15,10.0,4,0.8825976583390357,15.05490708171791,0.022750356420874595,5
random_uniform+scgi_proxy,0.15,10.0,5,0.9210364635032434,9.731038283073868,0.022753063589334488,5
random_uniform+scgi_proxy,0.15,10.0,6,0.9193774350890808,9.12338406310025,0.022758595645427704,5
random_uniform+scgi_proxy,0.15,10.0,7,0.9433205154374033,9.170236564126037,0.022742892801761627,5
random_uniform+scgi_proxy,0.15,10.0,8,0.9266430289118102,9.789409132149723,0.02274988517165184,5
random_uniform+scgi_proxy,0.15,10.0,9,0.9111437613039225,11.402453060215013,0.022739643603563307,5
random_uniform+scgi_proxy,0.15,13.4004,0,0.9026490314358486,11.17499931064939,0.022734495252370833,5
random_uniform+scgi_proxy,0.15,13.4004,1,0.8972371359606723,11.453978702161706,0.02277049794793129,5
random_uniform+scgi_proxy,0.15,13.4004,2,0.9223043719641499,11.859528321704872,0.02272571139037609,5
random_uniform+scgi_proxy,0.15,13.4004,3,0.9227772765149155,10.605698656112295,0.022738338634371757,5
random_uniform+scgi_proxy,0.15,13.4004,4,0.882597819843747,15.054906193915212,0.022750357165932655,5
random_uniform+scgi_proxy,0.15,13.4004,5,0.9210362973091918,9.731039052662958,0.022753066197037698,5
random_uniform+scgi_proxy,0.15,13.4004,6,0.9193775021992776,9.123383710456583,0.022758588194847107,5
random_uniform+scgi_proxy,0.15,13.4004,7,0.943320587377934,9.170236235195208,0.022742896154522897,5
random_uniform+scgi_proxy,0.15,13.4004,8,0.9266432631457908,9.789408014232643,0.022749872878193855,5
random_uniform+scgi_proxy,0.15,13.4004,9,0.9111439435807334,11.402452184469729,0.02273964025080204,5
random_uniform+scgi_proxy,0.15,20.0,0,0.9026490188998386,11.1749993693598,0.022734493389725684,5
random_uniform+scgi_proxy,0.15,20.0,1,0.8972371269279187,11.453978745964465,0.02277049645781517,5
random_uniform+scgi_proxy,0.15,20.0,2,0.922304351890622,11.859528416436277,0.02272571139037609,5
random_uniform+scgi_proxy,0.15,20.0,3,0.9227772784671376,10.605698646558071,0.022738337889313696,5
random_uniform+scgi_proxy,0.15,20.0,4,0.8825978289787896,15.054906144659313,0.022750355303287506,5
random_uniform+scgi_proxy,0.15,20.0,5,0.9210363103595606,9.731038989935547,0.022753065451979637,5
random_uniform+scgi_proxy,0.15,20.0,6,0.9193775031819087,9.123383703452669,0.022758589684963228,5
random_uniform+scgi_proxy,0.15,20.0,7,0.9433205869373122,9.170236237080292,0.022742893546819687,5
random_uniform+scgi_proxy,0.15,20.0,8,0.9266432684822856,9.789407987546566,0.022749873250722884,5
random_uniform+scgi_proxy,0.15,20.0,9,0.9111439370747707,11.402452215738293,0.02273963764309883,5
random_uniform+scgi_proxy,0.3,0.001,0,0.5052314981819992,13.697205676840849,0.0017036839388310909,5
random_uniform+scgi_proxy,0.3,0.001,1,0.5271087464058132,13.765468291228107,0.0017003434943035245,5
random_uniform+scgi_proxy,0.3,0.001,2,0.5728932705391083,13.930235259601323,0.0017128375824540854,5
random_uniform+scgi_proxy,0.3,0.001,3,0.5499680696472546,12.855195597948404,0.0017167495330795645,5
random_uniform+scgi_proxy,0.3,0.001,4,0.49792434334891766,17.540345000114446,0.0017155544133856892,5
random_uniform+scgi_proxy,0.3,0.001,5,0.5744021996641842,11.78318749751637,0.0017181090079247952,5
random_uniform+scgi_proxy,0.3,0.001,6,0.5571974709935331,11.300419802869417,0.0017119295429438353,5
random_uniform+scgi_proxy,0.3,0.001,7,0.6003544723213485,11.133982830307101,0.0017077420372515917,5
random_uniform+scgi_proxy,0.3,0.001,8,0.5759219151142068,11.8556684037986,0.001718113641254604,5
random_uniform+scgi_proxy,0.3,0.001,9,0.5334163724165845,13.728823480333238,0.0017196069937199354,5
random_uniform+scgi_proxy,0.3,0.002,0,0.615470308726934,12.840195536121211,0.003379154298454523,5
random_uniform+scgi_proxy,0.3,0.002,1,0.6359271379848045,12.950018290473384,0.0033730567898601293,5
random_uniform+scgi_proxy,0.3,0.002,2,0.6842746075286272,13.157611865994602,0.0033910028636455537,5
random_uniform+scgi_proxy,0.3,0.002,3,0.6539491012574778,12.102646331840232,0.003394202794879675,5
random_uniform+scgi_proxy,0.3,0.002,4,0.5996096513700147,16.73285307392348,0.0033922305796295405,5
random_uniform+scgi_proxy,0.3,0.002,5,0.690924995727524,10.97995796430365,0.003399961953982711,5
random_uniform+scgi_proxy,0.3,0.002,6,0.6697920852629998,10.500453089939342,0.00338840507902205,5
random_uniform+scgi_proxy,0.3,0.002,7,0.7149111588378682,10.374700433103111,0.0033813729882240296,5
random_uniform+scgi_proxy,0.3,0.002,8,0.6919047601053385,11.058458327700702,0.003399785328656435,5
random_uniform+scgi_proxy,0.3,0.002,9,0.6430591638180208,12.916537827690854,0.003401030832901597,5
random_uniform+scgi_proxy,0.3,0.00298499,0,0.6844257615390508,12.37862952939248,0.004992005880922079,5
random_uniform+scgi_proxy,0.3,0.00298499,1,0.703317568038808,12.512242533713206,0.004983533220365643,5
random_uniform+scgi_proxy,0.3,0.00298499,2,0.7491854502578615,12.763385793181676,0.005005615670233965,5
random_uniform+scgi_proxy,0.3,0.00298499,3,0.7168292111111185,11.70362093974791,0.005009428085759282,5
random_uniform+scgi_proxy,0.3,0.00298499,4,0.6657812387643816,16.277993455971078,0.005005999794229865,5
random_uniform+scgi_proxy,0.3,0.00298499,5,0.7576544682740209,10.579060143279076,0.005017471453174949,5
random_uniform+scgi_proxy,0.3,0.00298499,6,0.734493913186286,10.099455805549354,0.005001377547159791,5
random_uniform+scgi_proxy,0.3,0.00298499,7,0.7780136875725614,10.006926398238178,0.00499265668913722,5
random_uniform+scgi_proxy,0.3,0.00298499,8,0.7570795650769003,10.667311223060016,0.005016977526247501,5
random_uniform+scgi_proxy,0.3,0.00298499,9,0.709109408917499,12.49162564110814,0.005018084542825818,5
